「にっぽん丸」衝突事故 船長が操作誤りバック,2019年1月16日,商船三井客船が運航する大型クルーズ船がグアムの港で起こした衝突事故で、船長が操作を誤りバックさせたため、桟橋に衝突したことが関係者への取材でわかりました。船長からは事故のあとアルコールが検出されていて運輸安全委員会などが事故との関連を調べています。先月30日、商船三井客船が運航する「にっぽん丸」がグアムを出港する際、桟橋に衝突し、船の後方の２か所が損傷して、岸壁の一部も壊れました。乗客と乗組員およそ600人余りにけがはなく、にっぽん丸は14日、日本に戻り、運輸安全委員会が船内に立ち入るなどして調査を進めています。その後の関係者への取材で、船が岸から離れる際に船長が向きを変えようとしたところ、操作を誤りバックさせたため、桟橋に衝突していたことがわかりました。船長が扱っていたのはジョイスティックと呼ばれる、前後や左右に動かすことで船を操作するレバーで、このレバーを誤って動かしていたということです。船長からは日本の法令の基準を超えるアルコールが検出され、「気持ちを落ち着かせるため、事故のあとに酒を飲んだ」と話しているということで、運輸安全委員会などが飲酒と事故の関連について調べています。
東京五輪・パラ 期間重なる税理士試験など 来年は日程変更,2019年1月16日,例年、夏に実施されている税理士の試験など各種試験について、来年の東京オリンピック・パラリンピックの大会期間と重なって、会場の確保が難しいなどの理由で、来年に限って試験日程を変更する動きが出始めています。このうち税理士の試験は例年８月上旬に東京を含む全国の会場で行われていますが、東京の試験会場の受験者は全体の半数近くを占めているということです。国税庁は、来年の試験日程が東京大会の期間中と重なると、試験会場や受験者の宿泊先の確保、それに交通機関の混雑が懸念されるとして、来年に限り、試験日程を２週間程度遅らせて８月中旬に実施する予定です。試験日程の変更は、全国すべての試験会場が対象になるということで、国税庁は具体的な日程の調整を進めています。また中小企業庁も、中小企業診断士の１次試験を例年８月上旬に行っていますが、来年は３週間程度前倒しした７月中旬の土日に実施することを決めています。このほか、東京都教育委員会は東京大会にボランティアとして参加する学生に配慮してほしいという大学側からの要望を受けて、来年の教員採用試験について日程の一部の変更を決めるなど、各種試験の日程を変更する動きが出始めています。
中国軍最高幹部 米海軍トップに台湾問題を強くけん制,2019年1月16日,アメリカ海軍のトップと中国軍の最高幹部の１人が15日、北京で会談しました。トランプ政権が台湾への武器売却などを進める方針を示す中、会談で中国軍側は「台湾問題は中国の内政問題で、いかなる外部の干渉も許さない」などと述べて、強くけん制しました。アメリカ海軍トップのリチャードソン作戦部長は今月13日から中国を訪れていて15日、北京で、中国軍の統合参謀部の李作成参謀長と会談しました。中国国防省によりますと、双方は、軍どうしの意思疎通を強化してリスクをコントロールすることなどを確認したうえで、台湾や南シナ海の問題について意見を交わしたということです。この中で李参謀長は「台湾問題は中国の内政問題で、核心的利益と国民の感情に関わるもので、いかなる外部の干渉も許さない」と述べ、台湾への武器売却などを進める方針を示すトランプ政権を強くけん制しました。さらに「台湾を中国から分裂させようとする者がいれば、中国軍はあらゆる代償も惜しまず、祖国の統一を擁護して国家の主権と領土を守る」と述べ、台湾をめぐって譲歩しない立場を強調しました。中国の習近平国家主席は、今月、台湾政策に関する演説で、外部の干渉や独立の動きに対しては武力行使も排除しない姿勢を示していて、李参謀長は、軍どうしの間でも、アメリカ側に、台湾問題に介入しないよう警告した形です。
大気汚染対策で人工的に雨を降らせる試み タイ バンコク,2019年1月16日,タイの首都バンコクでは大気汚染が深刻になっていることから、タイ政府が空中の汚染物質を少しでも減らそうと人工的に雨を降らせる試みを始めました。タイの首都バンコクやその近郊では、ここ最近、乾期のために雨が少なく、自動車や工場からの排ガスなどによる大気汚染が深刻になっています。特に先週以降は、大気汚染物質ＰＭ2.5の１立方メートル当たりの濃度が70から100マイクログラムと、多くの観測地点でＷＨＯ＝世界保健機関の基準を大幅に超えています。このため、タイ政府は汚染物質を少しでも減らそうと15日飛行機から塩化ナトリウムを空気中にまいて人工的に雨を降らせようという取り組みを始めました。15日は２機の飛行機がバンコク近郊の上空で塩化ナトリウムをまき、バンコク中心部をはじめ複数の場所で雨が観測されたということです。タイ政府は、今後も人工的に雨を降らせる試みを続けるほか、市民にマスクを配ったり消防車を使って、街なかに水をまいたりすることにしています。タイ保健省の担当者は記者会見で「さらに状況が悪化すれば学校を閉鎖するといった措置も検討する。政府の各部署が一丸となって対処する」と強調しました。
免震データ改ざん 第三者機関での検査を提案 専門家の委員会,2019年1月16日,地震の揺れを抑える免震・制振ダンパーの検査データ改ざん問題を受けて、日本学術会議の委員会は、不正を防ぐためには第三者機関による検査が必要だとする対策案を示しました。去年10月に発覚した「ＫＹＢ」と「川金ホールディングス」の各グループによる免震・制振ダンパーの検査データ改ざん問題を受けて、専門家などで作る日本学術会議の委員会は15日、都内でシンポジウムを開き、今後の対策を議論しました。この中で委員会の対策案が示され、ダンパーの出荷前にメーカーの自社検査しか課されていない現状が不正の温床になっているとして、利害関係のない第三者による検査が必要だと指摘しています。そのうえで、アメリカやイタリア、中国などで行われている、大型の試験装置を使った第三者機関による検査の実例が紹介され、日本でも企業などが共同で出資して、こうした検査を行うべきだと提案しています。委員を務める東京工業大学の和田章名誉教授は「第三者によるチェックと、大型の試験装置の設置は多くの参加者が必要だと感じている。今後、対策案を説得力のある内容にまとめて国民や国に対して説明したい」と話していました。
ＮＨＫ大河ドラマ「いだてん」ゆかりの話募集 東京 文京区,2019年1月16日,ＮＨＫの大河ドラマ、「いだてん～東京オリムピック噺～」にゆかりのある場所が多い東京 文京区は、今も語り継がれる登場人物にまつわるエピソードなどを募集しています。東京 文京区は大河ドラマ「いだてん」の主人公の１人で日本人初のオリンピック選手となった金栗四三が学生時代を過ごしたほか、柔道の創始者である嘉納治五郎が設立した講道館があり、亡くなるまで30年にわたって暮らしました。文京区はドラマをきっかけに東京大会に向けた機運を盛り上げようと、登場人物の金栗や嘉納にまつわるエピソードなどを募集しています。15日は、文京区の担当者が嘉納が住んでいた地区の町会長ら５人から聞き取り調査をしました。この中では、嘉納が町会長を務めていた際、関東大震災で救護活動などに当たった住民に贈った感謝状が今も残っていることや、自分の土地の一部を道路にして寄付したことなどが紹介されていました。聞き取り調査に協力した町会長の川上清一さん（68）は「嘉納先生が注目されることはうれしいです」と話していました。文京区は来月８日までエピソードなどを募集し、区が開く企画展などで紹介していくことにしています。
英議会 ＥＵ離脱協定案否決 野党が内閣不信任案提出,2019年1月16日,イギリス議会は15日、ＥＵ＝ヨーロッパ連合からの離脱の条件を定めた離脱協定案を歴史的な大差で否決しました。最大野党・労働党は、直ちに内閣不信任決議案を提出しましたが、メイ首相は各政党から直接意見を聞いたうえで、ＥＵと改めて協議し、事態打開を目指すことにしています。イギリス議会は去年11月、メイ政権がＥＵと合意した、離脱の条件を定めた協定案について、15日夜、日本時間の16日朝早く採決を行い、賛成202票、反対432票の歴史的な大差で否決しました。これを受けて最大野党・労働党のコービン党首は、直ちに内閣不信任決議案を提出しました。投票は、翌日16日に行われますが、イギリスのメディアは、閣外協力する地域政党がメイ政権への支持を表明していて不信任決議案は、否決される見通しだと伝えています。離脱協定案の否決を受け、政府は３日以内に代替案を議会に示す必要があります。メイ首相は、各政党から、直接意見を聞いたうえで、ＥＵと改めて協議し、事態打開を目指すことにしています。議会からは３月に迫る離脱を延期して、ＥＵと再び交渉を行い、抜本的な修正を求めるべきだという意見や、改めて国民投票を実施するよう求める声も出ていますが、いずれも容易ではないとみられます。メイ首相は、ＥＵと何の取り決めもないまま離脱する「合意なき離脱」を避けたい考えですが、見通しは不透明で、さらなる苦境に追い込まれています。
トランプ大統領 招待客をファストフードでもてなし,2019年1月16日,アメリカで国境の壁の建設をめぐるトランプ大統領と野党・民主党の対立で政府機関の一部閉鎖が続き、ホワイトハウスでもスタッフの多くが自宅待機となるなか、トランプ大統領は招待した客をハンバーガーなどのファストフードでもてなしました。アメリカではメキシコとの国境沿いの壁の建設費をめぐり、トランプ大統領と野党・民主党が対立して新たな予算が成立せず、過去最長となる政府機関の一部閉鎖が続いていて、ホワイトハウスで働くスタッフの多くも自宅待機となっています。こうした中、トランプ大統領は14日、ホワイトハウスに招いたアメリカンフットボールの大学チームのメンバーらをハンバーガーやフライドポテトなど大量のファストフードでもてなしました。トランプ大統領がみずから代金を支払ったということで、大量に並べられたファストフードを前に「すべてわれわれの好物だ」と述べました。そして、改めて国境警備の強化の必要性を強調しました。トランプ大統領は15日、ツイッターに「政府閉鎖が原因でホワイトハウスで1000個以上のハンバーガーなどを自腹でふるまった」と投稿していて、政府機関の閉鎖の解除の見通しが立たない中、民主党に批判の矛先を向けるねらいもあるとみられます。アメリカのホワイトハウスは15日、政府機関の一部閉鎖を受けて、トランプ大統領が欠席するとしていた、世界経済フォーラムの年次総会、ダボス会議に、ムニューシン財務長官やポンペイオ国務長官、ロス商務長官、それにライトハイザー通商代表ら主要閣僚は出席すると発表しました。アメリカ経済が減速するのではないかという見方が広がる中、ムニューシン財務長官らが、景気の動向や貿易政策などについてどのような発言をするか、注目されます。
カブールで爆発物テロ ５人死亡 犠牲者増加のおそれ,2019年1月16日,アフガニスタンの首都カブールで14日、爆発物を積んだ車が外国人が住む居住区のゲート付近で爆発するテロがあり、これまでに５人が死亡しました。被害が広い範囲に及んでいて今後、犠牲者が増えるおそれもあります。アフガニスタンの首都カブールで14日の夜、国連の職員やＮＧＯ関係者など外国人が多く住む居住区のゲート付近に爆発物を積んだ車が突っ込み、爆発しました。アフガニスタン内務省などによりますと、軍の兵士など４人が死亡したほか、インド人１人が死亡しました。また、けが人は100人以上にのぼっています。このテロについて、反政府武装勢力タリバンが犯行を認める声明を出しました。この居住区は、過去にもたびたびテロの標的となっていて、ＮＨＫが入手した居住区内の写真では、爆発のあったゲートからおよそ200メートル離れた飲食店などのガラスが粉々に壊れ、爆発の威力がうかがえます。当時、居住区内の部屋にいたユネスコカブール事務所の長岡正哲さんは「尋常でないごう音が聞こえたので、直ちに避難した。長年、アフガニスタンで勤務しているが、今回ほど身の危険を感じたことはない」と話しています。爆発の被害は、広い範囲に及んでいることから今後、犠牲者が増えるおそれもあります。
「トランプ大統領 ＮＡＴＯ離脱意向示す」米メディア,2019年1月16日,アメリカとヨーロッパ各国による軍事同盟、ＮＡＴＯ＝北大西洋条約機構をめぐり、トランプ大統領が去年、アメリカの負担の大きさを理由に離脱の意向を周囲に示していたとアメリカのメディアが伝えました。15日付けのアメリカの有力紙ニューヨーク・タイムズは、複数の政府高官の話として、トランプ大統領が去年、軍事同盟の必要性に疑問を呈し、複数回にわたってＮＡＴＯからの離脱の意向を周囲に示していたと伝えました。トランプ大統領は、去年７月に行われたＮＡＴＯの首脳会議の前後に、政府高官らに離脱が可能か何度も問い合わせ、これを受けて、マティス前国防長官やボルトン大統領補佐官らが離脱しないよう説得にあたったということです。また、これを受けてアメリカ政府の高官は、加盟国に対し、首脳会議の前にＮＡＴＯの重要性を確認する合意文書をまとめるよう求めたということです。各国がＮＡＴＯに拠出している費用についてトランプ大統領は、かねてからアメリカの負担が大きく、不公平だとヨーロッパ各国を批判するなど、亀裂が表面化しています。アメリカがＮＡＴＯから離脱すれば、ロシアの影響力拡大は避けられず、同盟関係の重要性を主張してきたマティス前国防長官が辞任したことで、トランプ大統領が離脱の主張を強める可能性もあり、ニューヨーク・タイムズは加盟国の間で懸念が広がっていると伝えています。
フォードとフォルクスワーゲン提携 自動運転なども視野,2019年1月16日,アメリカのフォードとドイツのフォルクスワーゲンの大手自動車メーカー２社は、商用車や中型のピックアップトラックの製造で提携すると発表しました。両社は、将来の検討事項として自動運転などでの提携を盛り込んでいて、競争の激しい自動運転の分野で欧米の巨大メーカーが手を結ぶ可能性があります。これは、アメリカ・デトロイトで開かれているモーターショーに合わせて15日、発表されました。それによりますと、フォードとフォルクスワーゲンは運送用など商用車のトラック、それに中型のピックアップトラックの製造で提携し、2022年をめどに、まず南米やヨーロッパで販売します。さらに両社は、資本提携は行わないものの、将来の検討事項として電気自動車や、自動運転、それにＩＴを活用した技術開発について協議を続けることで合意し、この分野で欧米の巨大メーカーが手を結ぶ可能性があります。大手ＩＴ企業なども参入する自動運転の分野では、開発のスピードと経費がかさむことが各自動車メーカーにとって負担となっています。このため、ホンダとアメリカのＧＭ＝ゼネラルモーターズ、それにトヨタ自動車とウーバーが自動運転の分野で提携関係にあり、各社の協力が進んでいます。
ＪＲ横浜線 全線で運転見合わせ,2019年1月16日,ＪＲ横浜線は、横浜市にある小机駅で起きた人身事故の影響で、午前６時半から東神奈川駅と八王子駅の間の全線で運転を見合わせています。
ＪＲ横浜線 中山～八王子間は運転再開,2019年1月16日,ＪＲ横浜線は、横浜市にある小机駅で起きた人身事故の影響で、東神奈川駅と八王子駅の間の全線で運転を見合わせていましたが、先ほど午前６時44分に中山駅と八王子駅の間で運転を再開しました。東神奈川駅と中山駅の間では引き続き、上下線で運転を見合わせています。
ポンド値上がり ＥＵ離脱協定案否決の混乱 限定的との見方,2019年1月16日,外国為替市場では、イギリス議会がＥＵ＝ヨーロッパ連合からの離脱の条件を定めた離脱協定案を否決したものの、その後の政局の混乱は限定的だという見方などから、イギリスの通貨ポンドは買われて値上がりしました。外国為替市場では、イギリス議会がＥＵからの離脱の条件を定めた離脱協定案を大差で否決した直後、イギリスの通貨ポンドは一時、ドルなどに対して値下がりしました。しかし、その後は、野党が提出した内閣不信任決議案は否決される見通しだと伝えられたことから、イギリスの政局の混乱は限定的だという見方などからポンドは買い戻され、値上がりに転じています。一方、15日のニューヨーク株式市場のダウ平均株価も、採決の後、値上がりする展開になり、前日より155ドル75セント高い、２万4065ドル59セントで取り引きを終えました。市場関係者は「イギリスのＥＵ離脱の行方は、不透明であることにかわりはなく、すでに世界経済の減速への懸念が広がっている中で、イギリスの政局がどう展開するか、投資家の関心は引き続き高い」と話しています。
ＪＲ横浜線 全線で運転再開,2019年1月16日,ＪＲ横浜線は横浜市の小机駅で起きた人身事故の影響で東神奈川駅と中山駅の間の上下線で運転を見合わせていましたが、午前７時43分に運転を再開しました。
衝突の車が歩道に突っ込む １人死亡1人重体 岡山,2019年1月16日,15日夜、岡山県倉敷市で右折しようとした乗用車が対向車線を走ってきた車と衝突し、そのはずみで歩道に突っ込み50代の夫婦がはねられました。この事故で夫が死亡したほか妻も意識不明の重体となっていて、警察は乗用車を運転していた29歳の男を逮捕し、詳しい状況を調べています。15日午後７時半ごろ、岡山県倉敷市連島町の県道で右折しようとした乗用車が対向車線を走ってきた軽乗用車と衝突し、そのはずみで歩道に突っ込みました。この事故で歩道にいた近くに住む会社員の石原利彦さん（57）と妻の通子さん（58）がはねられいずれも頭を強く打って病院に運ばれましたが、石原さんがおよそ９時間後に死亡し、通子さんも意識不明の重体になっています。警察は、乗用車を運転していた倉敷市の会社員、白石理大容疑者（29）を過失運転傷害の疑いでその場で逮捕しました。現場は片側３車線の道路で近くに信号機はないということで、調べに対して「飲食店に入るため対向車線を横切ろうとして事故を起こした」と話しているということです。警察は容疑を過失運転致死傷に切り替え詳しい状況を調べています。
高級ホテル襲撃６人死亡 イスラム過激派が犯行声明 ケニア,2019年1月16日,ケニアの首都ナイロビにある高級ホテルなどが武装グループに襲撃され、これまでに６人が死亡、30人がけがをしました。隣国のソマリアを拠点に活動するイスラム過激派組織が犯行を認める声明を出し、ケニアの治安当局はテロ事件として捜査しています。ケニアの首都ナイロビの中心部で15日、武装グループのメンバーが銀行の駐車場で自爆し、さらに近くにある高級ホテルを襲撃しました。武装グループと治安部隊の間で、銃撃戦となり、地元メディアは、これまでに６人が死亡し、30人がけがをしたと伝えています。現場のホテルのすぐ近くには、日本企業も入居する建物がありますが、ナイロビの日本大使館によりますと、これまでのところ日本人の被害の情報は、入っていないということです。隣国のソマリアを拠点にするイスラム過激派組織「アッシャバーブ」が犯行を認める声明を出し、治安当局はテロ事件として捜査しています。ケニアはアッシャバーブの掃討作戦のためソマリアに軍を派遣していますが2013年には、ナイロビの大型商業施設が襲撃され67人が死亡するなど、掃討作戦に報復するテロがたびたび起きています。
横綱 稀勢の里 現役引退へ 日本出身の横綱が２年で不在に,2019年1月16日,大相撲の横綱 稀勢の里が現役を引退することになりました。稀勢の里の引退で19年ぶりに誕生した日本出身の横綱がわずか２年で不在になります。稀勢の里は16日午後、引退会見を開くことにしています。これは稀勢の里の師匠の田子ノ浦親方が明らかにしました。田子ノ浦親方は16日朝、東京 江戸川区の部屋を出る際、報道陣の取材に応じ「きょうで稀勢の里は引退します。本人と話しをして、本人が決めました」と述べ、引退の理由について「一生懸命、全力で相撲を取っていたが、思うような相撲が取れないというのが一番。横綱は、結果を出さないといけないですから」と話しました。稀勢の里はおととしの春場所、当時の横綱日馬富士との一番で左の胸や腕をけがした影響で、途中休場を含め去年７月の名古屋場所まで８場所連続で休場していました。去年９月の秋場所ではけがから復帰し10勝５敗の成績をあげましたが、11月の九州場所では横綱として87年ぶりに不戦敗を除いて初日から４連敗を喫し、右ひざのけがを理由に途中休場しました。九州場所後には横綱審議委員会から初めてとなる「激励」の決議をされ、出場した初場所に進退がかかっていました。稀勢の里は今場所初日から３連敗を喫し、横綱らしい相撲は取れないと判断し現役を引退する意向を固めました。稀勢の里は田子ノ浦部屋に所属する茨城県牛久市出身の32歳。おととし１月、30歳６か月で横綱に昇進し、日本出身の横綱が誕生するのは若乃花以来19年ぶりでしたが、わずか２年で日本出身の横綱が不在になります。稀勢の里は16日午後、引退会見を開くことにしています。稀勢の里は中学校の卒業前に入門し平成14年の春場所で初土俵を踏み平成16年の九州場所では、昭和以降で２番目の若さとなる18歳３か月で新入幕を果たしました。左からの攻めや左四つに組んでからの力強い相撲が持ち味で、前頭筆頭で臨んだ平成22年の九州場所では、横綱 白鵬の連勝を「63」で止める金星をあげるなど、日本出身力士のホープとして注目され、翌年の平成23年の九州場所後に大関に昇進しました。大関としては、安定した成績を残しながらもなかなか優勝に届きませんでしたが、３年前の九州場所で12勝３敗の優勝に次ぐ成績をあげると続くおととしの初場所で悲願の初優勝を果たし横綱昇進を決めました。30歳６か月での横綱昇進で日本出身の横綱が誕生するのは、若乃花以来となる19年ぶりでした。横綱として初めて臨んだおととしの春場所では、２場所連続２回目の優勝を果たしました。しかし、13日目に当時の横綱 日馬富士との一番での左の胸や腕のけががきっかけにその後は、得意の左の攻めが思うようにできなくなりました。稀勢の里は、おととしの夏場所から途中休場４回を含めて去年７月の名古屋場所まで８場所連続で休場しましたが、進退をかけて出場した秋場所では10勝５敗の成績を残し完全復活が期待されました。しかし、続く九州場所では、初日から４連敗を喫し右ひざのけがを理由に途中休場し横綱審議委員会から、初めてとなる「激励」の決議をされました。稀勢の里は、進退がかかった初場所に臨みましたが、初日から３連敗し、引退を決断しました。稀勢の里の通算成績は、800勝496敗97休でした。地元のファンからは惜しむ声が聞かれました。水戸市に住む75歳の女性は「引退を聞き、寂しいです。応援していたので残念で、かわいそうです。しかし、今場所の様子を見ると、引き際なのかなと思います」と話していました。笠間市に住む17歳の男性は「きのうの取り組みも勝ってほしいと思って見ていました。横綱になってから調子が出ておらず、そろそろ引退かなとは思っていました。親方になってもいい力士を育ててもらいたい」と話していました。鉾田市に住む45歳の男性は「残念ですが、今場所の取り組みを見るとしかたがないのかなと思います。日本人横綱も１人だけなので、まだまだ稀勢の里の姿を見ていたかったです」と話していました。東京 江戸川区にある田子ノ浦部屋の周辺でも惜しむ声が聞かれました。69歳の男性は「３連敗してあの相撲だとつらいと思った。いい形を残せず、本人がいちばんつらいのではないか」と話していました。36歳の女性は「引退はすごく残念だが、しょうがない。けがをした時にちゃんと休んでいればと思うが、休むわけにはいかなかったのではないか。頑張ってくれていたので、これからは自分のために頑張ってほしい」と話していました。26歳の男性は「久しぶりの日本出身の横綱で、もうちょっとやってほしかったので残念だ」と話していました。おととしの初場所後、第72代の横綱に昇進した稀勢の里は、横綱在位の場所数が、おととしの春場所からことし初場所までの12場所で、昭和以降では10番目に短い横綱となりました。稀勢の里は、幕内では歴代６位となる714勝をあげていますが、横綱在位中の勝ち星は、わずか36勝で、これは、昭和以降では３番目、年６場所制が定着した昭和33年以降では最少です。稀勢の里が横綱に在位した12場所のうち、初日から千秋楽まで土俵を務めたのは、優勝したおととし春場所と去年秋場所のわずか２場所だけで、横綱昇進以降は、けがに泣かされた短命横綱として現役を終えます。稀勢の里は横綱として初めて優勝した場所での左胸などのけがが長期間にわたって影響して本来の相撲が影を潜め、今後、横綱らしい相撲を取り続けることが難しいと判断し現役引退を決断したものと見られます。稀勢の里は、横綱として初めて臨んだおととし３月の春場所13日目に左の胸や腕などにけがをしたものの出場を続け、千秋楽の優勝決定戦に勝って、逆転で２場所連続優勝を果たしました。しかし、けがの代償はあまりに大きく、それまで勝ち星を重ねる原動力となっていた得意の左からの攻めが精彩を欠き始めました。けがの影響が残る中で出場した次の夏場所では、「左大胸筋」と「左上腕二頭筋」の損傷と診断され、６勝５敗の成績で途中休場しました。専門家によりますと、こうしたけがでは腕や胸の筋肉が痛んだり固くなったりして、思うような動きができなくなり重症の場合は、以前のような筋力に戻らないケースがあるということです。このけがの影響で、稀勢の里は本来の力強い相撲を取り戻せないまま全休や途中休場を繰り返し、おととし夏場所以降、去年７月の名古屋場所まで８場所連続で休場しました。関係者によりますと稀勢の里は、１年半以上に渡ってリハビリに取り組みましたが、けがは完治が難しい非常に重いけがだったということです。けがによる休場が長期化する中、稀勢の里は進退を懸けて去年９月の秋場所に出場し、得意の左からの攻めも見せて10勝５敗の成績で横綱としての面目は何とか保ちました。完全復活への期待が高まる中、去年11月の九州場所に出場しましたが、横綱として87年ぶりに不戦敗を除いて初日から４連敗を喫して右ひざのけがを理由に途中休場し場所後に横綱審議委員会は、稀勢の里に対し初めてとなる「激励」の決議を行っていました。次に出る場所で再び進退がかかる中、稀勢の里は初場所前の今月９日行われた二所ノ関一門の連合稽古で、先場所優勝して昇進した新関脇の貴景勝と相撲を取り、押し相撲が持ち味の貴景勝に当たり負けせず力強い気迫のこもった相撲で圧倒していました。場所に向けて調整が間に合うのか注目される中、状態が上向いていることを感じさせる内容となり稀勢の里も「ここまでいい稽古ができている。体も動いていていい状態になっている」と調整に手応えを感じていました。その一方で、稀勢の里は治療に専念するため冬巡業を休場したほか、場所前の稽古では関取と相撲を取る番数も少なく、初場所に向け調整が間に合っているのか不安だという声も上がっていまいた。こうした中、初場所に臨んだ稀勢の里は初日に得意の左からの攻めにこだわりすぎ、対策を講じてきた相手に黒星を喫しました。初日の相撲を見た横綱審議委員会の北村正任委員長は、稀勢の里について「場所を全うできるか不安だ」と述べるなど周囲からは心配する声があがっていました。続く２日目も敗れて初日から２連敗となり、瀬戸際に追い込まれていました。稀勢の里は、３日目も敗れて勝ち星を重ねられず本来の相撲を取り戻せなかったことなどから、これ以上、横綱としてふさわしい相撲を取ることができないと判断し、現役引退を決断したものと見られます。大相撲では、おととし11月の九州場所で発覚した元横綱 日馬富士の傷害事件など不祥事が相次ぎ、日馬富士は責任を取る形で現役を引退しました。去年９月の秋場所後には、現役時代は人気と実力を誇った元横綱 貴乃花親方が日本相撲協会を退職したほか、先月にはその貴乃花親方の指導を受けた元平幕の貴ノ岩が付け人への暴行の責任を取って現役を引退しました。角界の不祥事の中でも相撲人気を支えたのが横綱 稀勢の里でした。横綱昇進後は休場が続きましたが、土俵上の稀勢の里には連日ひときわ大きな声援が送られ人気の高さをうかがわせていました。こうした中で、19年ぶりに誕生した日本出身の横綱の引退は相撲界にとって大きな痛手となります。今後、大関 高安や先場所の九州場所で初優勝した22歳の新関脇 貴景勝、それに去年の名古屋場所で初優勝した御嶽海など、日本出身力士の奮起と活躍に期待がかかります。
ロシア疑惑捜査介入を否定 アメリカ次期司法長官 議会で証言,2019年1月16日,アメリカのトランプ大統領が司法長官に指名したウィリアム・バー氏が議会で証言し、任命されれば、いわゆるロシア疑惑の捜査を最後まで徹底させ、結果も公表すると強調し、野党・民主党が懸念を示す捜査への介入の可能性を否定しました。トランプ大統領が解任した前の司法長官の後任に指名したウィリアム・バー氏が15日、指名について審議する議会上院の司法委員会で証言しました。この中でバー氏は、司法長官に任命されれば、自身が統括することになるロシア疑惑の捜査について「特別検察官が捜査を完了できることが極めて重要だ。私の監督のもとでやりとげる」と述べて、モラー特別検察官による捜査を最後まで徹底させ、結果も公表すると強調しました。バー氏は、去年、司法省などに送った文書でロシア疑惑の捜査に疑問を呈したと伝えられ、野党・民主党は、捜査に介入する可能性があるとして懸念を示しています。バー氏の発言はこうした懸念を否定したものですが、公聴会で、民主党の議員からは捜査への考えや立場についての質問が相次ぎました。ロシア疑惑をめぐってはモラー特別検察官による捜査が大詰めを迎えているとされ、結果次第では、トランプ政権の行く末に大きな影響を与えかねないことから司法長官の人事に注目が集まっています。
旧築地市場跡地 国際会議場など大規模施設整備の再開発を検討,2019年1月16日,東京都が、中央区にある旧築地市場の跡地について、国際会議や展示会などを行うことができる大規模な施設の整備を中核にした再開発を行う方向で検討を進めていることが分かりました。豊洲市場への移転に伴って、去年10月に閉場した旧築地市場は現在、解体工事が進められていて、およそ23ヘクタールの跡地は来年の東京オリンピック・パラリンピックで選手などの輸送拠点として使用される予定です。東京都は、旧築地市場の跡地について、東京大会の終了後、再開発することにしていて、その方針の検討を進めています。関係者によりますと、都は再開発の方針として、海外からビジネスや観光などで訪れる人を増やして東京の国際競争力を高めるため、国際会議や展示会などを行う大規模な施設の整備を中核に据えることにしています。併せて高級ホテルを誘致するとともに、銀座に近く、浜離宮恩賜庭園や隅田川が周辺にある立地をいかした交流施設などを整備するということです。また、こうした再開発について、都は旧築地市場の都有地を民間に長期で貸し付けする方向で検討しているということです。都は、今月下旬をめどに再開発の方針の素案を公表し、意見を募集したうえで、今年度中に正式な方針をまとめることにしています。
ＩＮＦ協議 双方とも主張譲らず平行線 米ロ次官級協議,2019年1月16日,アメリカがＩＮＦ＝中距離核ミサイルの全廃条約を破棄するとした期限が迫る中、アメリカとロシアの次官級協議が行われましたが、双方ともこれまでの主張を譲らず、協議は平行線に終わりました。アメリカはロシアが配備を進める新型の弾道ミサイルが、ＩＮＦ＝中距離核ミサイルの全廃条約に違反しているとして、先月４日、ロシアが60日以内に違反を修正しなければ、条約を破棄する手続きに入ると表明しています。この問題について15日、スイスのジュネーブでアメリカのトンプソン国務次官とロシアのリャプコフ外務次官による協議が行われ、アメリカはロシアに対して改めてミサイルの廃棄を求めたものとみられます。協議のあと、トンプソン国務次官は「ロシアの条約違反は明らかで、条約の順守をどう検証するのか説明がなされず、失望した」とする声明を発表し、ロシアがミサイルの廃棄に応じず協議が平行線に終わったことを明らかにしました。一方、ロシアのリャプコフ外務次官は、条約違反はないと反論したうえで「アメリカは、危険なミサイル開発競争を始めようとしている」と非難しました。来月上旬とされる協議の期限までに両国が妥協するのは容易ではないとみられ、アメリカが条約を破棄する手続きに踏み切るとの見方が強まっています。
国連特使 シリア初訪問 内戦の政治的解決に向け協議開始,2019年1月16日,シリアの和平の仲介にあたるため今月、就任した国連のペデルセン特使が初めてシリアを訪問し、内戦の政治的解決に向けてアサド政権との協議を始めました。国連は、４年余りシリアの和平の仲介にあたり先月、辞任したデミストラ特使の後任にノルウェーの外交官のペデルセン氏を任命しました。ペデルセン特使は、15日、初めてシリアを訪問し、首都ダマスカスでムアレム外相と会談しました。シリアの内戦では、アサド政権が反政府勢力に対し軍事的な優位を固める一方、国連安全保障理事会は政治的解決として、アサド政権と反政府勢力が合同で委員会を設置し、新しい憲法を起草して民主的な選挙を行うよう、決議しています。シリア国営通信によりますと、会談でムアレム外相はペデルセン特使に対し、政治的解決に向けた対話の促進に協力する姿勢を示す一方で、対話がシリアの領土の保全や外国の勢力の排除につながるべきだという考えを伝えたということです。シリアの新しい憲法を起草する委員会の設置は大幅に遅れていて、ペデルセン特使がシリア内戦の政治的解決に道筋をつけられるか、注目されます。
